cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3,self_taub_shap,tied_shap,zeros_shap,self_jaccard_occlusion,self_taub_occlusion,tied_occlusion,zeros_occlusion,self_tau_lime,self_jaccard_lime,self_taub_lime,tied_lime,zeros_lime,self_tau_kernelshap_prob,self_jaccard_kernelshap_prob,self_taub_kernelshap_prob,tied_kernelshap_prob,zeros_kernelshap_prob,cross_tau_shap__occlusion,cross_jaccard_top3_shap__occlusion,cross_taub_shap__occlusion,cross_tau_shap__lime,cross_jaccard_top3_shap__lime,cross_taub_shap__lime,cross_tau_shap__kernelshap_prob,cross_jaccard_top3_shap__kernelshap_prob,cross_taub_shap__kernelshap_prob,cross_tau_occlusion__lime,cross_jaccard_top3_occlusion__lime,cross_taub_occlusion__lime,cross_tau_occlusion__kernelshap_prob,cross_jaccard_top3_occlusion__kernelshap_prob,cross_taub_occlusion__kernelshap_prob,cross_tau_lime__kernelshap_prob,cross_jaccard_top3_lime__kernelshap_prob,cross_taub_lime__kernelshap_prob,lime_seed_tau
oulad_AAA_2013J,OULAD,383,model,50,47,0,0.9855072716512993,True,0.0226937970068255,11.0,0.0,777.0,0.02857142857142857,0.9238095238095239,0.3,0.06666666666666668,0.42000000000000004,0.02857142857142857,0.0,0.0,0.8,0.8741384802254368,1.0,3.2,0.5619047619047619,0.52,0.5619047619047619,0.0,0.0,0.12380952380952384,0.32999999999999996,0.12380952380952384,0.0,0.0,0.06666666666666668,0.42000000000000004,0.08374550938708833,0.10476190476190476,0.33999999999999997,0.10476190476190476,0.7142857142857143,0.8,0.7142857142857143,0.16190476190476194,0.38,0.218970190143651,0.04761904761904763,0.27999999999999997,0.10824662297766363,0.23809523809523814,0.38,0.23809523809523814,1.0
oulad_AAA_2013J,OULAD,383,model,50,0,1,0.8359161035851495,False,0.1268973710593243,9.0,2.0,388.0,0.2571428571428572,0.5047619047619049,0.49000000000000005,-0.028571428571428574,0.31999999999999995,0.2571428571428572,0.0,0.0,0.49000000000000005,0.48695473118361726,0.6,1.8,0.2,0.3,0.2,0.0,0.0,0.2571428571428571,0.38,0.2571428571428571,0.0,0.0,-0.028571428571428574,0.31999999999999995,-0.035513298611936625,0.06666666666666668,0.31999999999999995,0.06666666666666668,0.7142857142857144,0.9,0.7142857142857144,0.10476190476190476,0.24,0.10075734290277812,0.028571428571428564,0.27999999999999997,0.022570323353623755,0.2761904761904762,0.38,0.2761904761904762,1.0
oulad_AAA_2013J,OULAD,383,model,50,267,1,0.9784561117003397,True,0.015642637055865993,13.0,0.0,1173.0,0.10476190476190475,0.6190476190476192,0.4,0.10476190476190476,0.26,0.10476190476190475,0.0,0.0,0.7,0.594439592583646,0.6,1.6,0.18095238095238098,0.43,0.18095238095238098,0.0,0.0,0.08571428571428573,0.3,0.08571428571428573,0.0,0.0,0.10476190476190476,0.26,0.09570847764944686,0.29523809523809524,0.44000000000000006,0.29523809523809524,0.7904761904761906,0.8,0.7904761904761906,-0.29523809523809524,0.22000000000000003,-0.269959343546128,0.009523809523809523,0.25999999999999995,0.0,0.42857142857142855,0.44000000000000006,0.42857142857142855,1.0
oulad_AAA_2013J,OULAD,383,model,50,122,1,0.6752733513979848,False,0.2875401232464889,13.0,0.0,1520.0,0.06666666666666668,0.5047619047619047,0.38,0.06666666666666665,0.42000000000000004,0.06666666666666668,0.0,0.0,0.4,0.4796776878217413,0.4,1.4,0.21904761904761907,0.44000000000000006,0.21904761904761907,0.0,0.0,0.06666666666666668,0.32,0.06666666666666668,0.0,0.0,0.06666666666666665,0.42000000000000004,0.04855981244175085,0.2952380952380953,0.5,0.2952380952380953,0.9238095238095237,0.9,0.9238095238095237,-0.2571428571428572,0.24,-0.23997676774064464,0.06666666666666668,0.42000000000000004,0.04808943003039923,0.21904761904761907,0.5,0.21904761904761907,0.9047619047619049
oulad_AAA_2013J,OULAD,383,model,50,337,0,0.7722006564990834,False,0.19061281814539033,8.0,3.0,400.0,0.16190476190476194,0.33333333333333337,0.38,0.31428571428571433,0.5199999999999999,0.16190476190476194,0.0,0.0,0.32,0.2992450578318423,0.4,1.4,0.37142857142857144,0.38,0.37142857142857144,0.0,0.0,0.1619047619047619,0.32,0.1619047619047619,0.0,0.0,0.31428571428571433,0.5199999999999999,0.3180487735765273,0.4666666666666667,0.6,0.4666666666666667,0.7714285714285716,0.9,0.7714285714285716,0.2761904761904762,0.44000000000000006,0.26043553402231845,0.35238095238095235,0.58,0.3375667750354979,0.42857142857142855,0.54,0.42857142857142855,1.0
oulad_AAA_2013J,OULAD,383,model,50,111,1,0.9067216708317999,False,0.05609180381267387,13.0,0.0,1579.0,0.1619047619047619,0.4666666666666667,0.38,0.08571428571428572,0.33999999999999997,0.1619047619047619,0.0,0.0,0.44000000000000006,0.42000000000000004,1.0,2.0,0.2571428571428572,0.38,0.2571428571428572,0.0,0.0,0.0476190476190476,0.3,0.0476190476190476,0.0,0.0,0.08571428571428572,0.33999999999999997,0.11710800875382396,0.29523809523809524,0.48,0.29523809523809524,0.7904761904761906,0.7,0.7904761904761906,-0.04761904761904762,0.31999999999999995,-1.1102230246251566e-17,0.06666666666666665,0.27999999999999997,0.09759000729485331,0.31428571428571433,0.38,0.31428571428571433,0.9047619047619049
oulad_AAA_2013J,OULAD,383,model,50,17,1,0.36766849014276404,False,0.5951449845017097,6.0,5.0,127.0,0.02857142857142858,0.06666666666666668,0.27,0.5047619047619047,0.44000000000000006,0.02857142857142858,0.0,0.0,0.3,0.06666666666666668,0.0,0.6,0.2571428571428572,0.38,0.2571428571428572,0.0,0.0,0.009523809523809532,0.27,0.009523809523809532,0.0,0.0,0.5047619047619047,0.44000000000000006,0.5047619047619047,0.3142857142857143,0.4800000000000001,0.3142857142857143,0.7904761904761906,0.9,0.7904761904761906,0.2761904761904762,0.44000000000000006,0.2761904761904762,0.523809523809524,0.44000000000000006,0.523809523809524,0.21904761904761907,0.54,0.21904761904761907,0.9047619047619049
oulad_AAA_2013J,OULAD,383,model,50,141,1,0.9354718085600345,False,0.02734166608443922,7.0,0.0,196.0,0.16190476190476194,0.4095238095238095,0.4,0.31428571428571433,0.5,0.16190476190476194,0.0,0.0,0.4,0.4095238095238095,0.0,1.0,0.21904761904761907,0.38,0.21904761904761907,0.0,0.0,0.1619047619047619,0.38,0.1619047619047619,0.0,0.0,0.31428571428571433,0.5,0.31428571428571433,0.31428571428571433,0.54,0.31428571428571433,0.7714285714285716,0.8,0.7714285714285716,0.009523809523809528,0.38,0.009523809523809528,0.2761904761904762,0.44000000000000006,0.2761904761904762,0.35238095238095235,0.48,0.35238095238095235,0.9047619047619049
oulad_AAA_2013J,OULAD,383,model,50,308,1,0.8647468707469492,False,0.09806660389752453,11.0,0.0,836.0,0.3904761904761906,0.7904761904761903,0.49000000000000005,-0.04761904761904763,0.31999999999999995,0.3904761904761906,0.0,0.0,0.8,0.6849459323372366,1.0,3.4,0.42857142857142866,0.38,0.42857142857142866,0.0,0.0,0.2571428571428572,0.52,0.2571428571428572,0.0,0.0,-0.04761904761904763,0.31999999999999995,0.018610113197130733,0.028571428571428574,0.27999999999999997,0.028571428571428574,0.7523809523809526,0.8,0.7523809523809526,-0.06666666666666668,0.25999999999999995,-0.018610113197130733,-0.10476190476190476,0.31999999999999995,-0.030392113984019843,0.009523809523809514,0.27999999999999997,0.009523809523809514,0.9047619047619049
oulad_AAA_2013J,OULAD,383,model,50,241,0,0.06149161929392314,False,0.9013218553505506,3.0,7.0,54.0,0.4095238095238095,0.5428571428571429,0.45999999999999996,0.4666666666666667,0.7,0.4095238095238095,0.0,0.0,0.62,0.5428571428571429,0.0,1.0,0.31428571428571433,0.38,0.31428571428571433,0.0,0.0,0.4476190476190477,0.65,0.4476190476190477,0.0,0.0,0.4666666666666667,0.7,0.4666666666666667,0.5238095238095238,0.44000000000000006,0.5238095238095238,0.8857142857142858,0.8,0.8857142857142858,0.561904761904762,0.5,0.561904761904762,0.5047619047619049,0.8,0.5047619047619049,0.5238095238095238,0.5,0.5238095238095238,1.0
