regime,metric,includes_zambia,min_group,min,max_group,max,spread,spread_ci_low,spread_ci_high,spread_n_boot
no_gate,coverage,True,KU Leuven,1.0,KU Leuven,1.0,0.0,0.0,0.0,1000
no_gate,mean_cross_tau,True,UKZN,0.3340886292559155,Zambia,0.5519047619047619,0.21781613264884642,0.1267479403920621,0.3388221019424589,1000
global,coverage,True,UKZN,0.3502684840974804,Zambia,0.7,0.34973151590251955,0.2786805576334037,0.4210819552734148,1000
global,mean_cross_tau,True,UKZN,0.4050763701707098,Zambia,0.5482993197278911,0.14322294955718134,0.09970839291646584,0.26342478113128326,1000
cohort_calibrated,coverage,True,OULAD,0.5923268414116268,Zambia,0.6,0.007673158588373141,0.006243679807736749,0.019246605240800838,1000
cohort_calibrated,mean_cross_tau,True,UKZN,0.3687377804288034,Zambia,0.553968253968254,0.1852304735394506,0.1174398576575578,0.33427744256843667,1000
oracle,coverage,True,OULAD,0.5923268414116268,Zambia,0.6,0.007673158588373141,0.006243679807736749,0.019246605240800838,1000
oracle,mean_cross_tau,True,UKZN,0.45268250654471953,Zambia,0.6317460317460318,0.1790635252013123,0.11654946456989994,0.2845981477864273,1000
no_gate,coverage,False,KU Leuven,1.0,KU Leuven,1.0,0.0,0.0,0.0,1000
no_gate,mean_cross_tau,False,UKZN,0.3340886292559155,OULAD,0.5029489083669784,0.16886027911106288,0.09408412265774334,0.2539884727234296,1000
global,coverage,False,UKZN,0.3502684840974804,OULAD,0.6772587494508713,0.3269902653533909,0.24008772204531637,0.40688432954523046,1000
global,mean_cross_tau,False,UKZN,0.4050763701707098,OULAD,0.5418110682110682,0.13673469804035837,0.08415532051205407,0.20592279133701819,1000
cohort_calibrated,coverage,False,OULAD,0.5923268414116268,Oviedo,0.5987411487018096,0.006414307290182775,0.004124235619114952,0.010167497514049875,1000
cohort_calibrated,mean_cross_tau,False,UKZN,0.3687377804288034,OULAD,0.5437895108599682,0.1750517304311648,0.10169035706483144,0.26327312769058503,1000
oracle,coverage,False,OULAD,0.5923268414116268,Oviedo,0.5987411487018096,0.006414307290182775,0.004124235619114952,0.010167497514049875,1000
oracle,mean_cross_tau,False,UKZN,0.45268250654471953,OULAD,0.6260780505032669,0.1733955439585474,0.10452015197339566,0.2536614288425223,1000
