cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3,self_taub_shap,tied_shap,zeros_shap,self_jaccard_occlusion,self_taub_occlusion,tied_occlusion,zeros_occlusion,self_tau_lime,self_jaccard_lime,self_taub_lime,tied_lime,zeros_lime,self_tau_kernelshap_prob,self_jaccard_kernelshap_prob,self_taub_kernelshap_prob,tied_kernelshap_prob,zeros_kernelshap_prob,cross_tau_shap__occlusion,cross_jaccard_top3_shap__occlusion,cross_taub_shap__occlusion,cross_tau_shap__lime,cross_jaccard_top3_shap__lime,cross_taub_shap__lime,cross_tau_shap__kernelshap_prob,cross_jaccard_top3_shap__kernelshap_prob,cross_taub_shap__kernelshap_prob,cross_tau_occlusion__lime,cross_jaccard_top3_occlusion__lime,cross_taub_occlusion__lime,cross_tau_occlusion__kernelshap_prob,cross_jaccard_top3_occlusion__kernelshap_prob,cross_taub_occlusion__kernelshap_prob,cross_tau_lime__kernelshap_prob,cross_jaccard_top3_lime__kernelshap_prob,cross_taub_lime__kernelshap_prob,lime_seed_tau
oulad_AAA_2013J,OULAD,383,background,50,47,0,0.9648334688819676,False,0.0032522305270669127,15.0,2.0,801.0,0.8095238095238095,0.7142857142857143,1.0,0.16190476190476194,0.5,0.8095238095238095,0.0,0.0,0.8,0.7458624007428749,1.0,2.8,0.7904761904761906,1.0,0.7904761904761906,0.0,0.0,0.7904761904761906,0.8,0.7904761904761906,0.0,0.0,0.16190476190476194,0.5,0.2991046931004095,0.48571428571428577,1.0,0.48571428571428577,0.8476190476190478,0.9,0.8476190476190478,0.06666666666666667,0.5,0.0965342287588784,0.0095238095238095,0.44000000000000006,0.13557023167681972,0.48571428571428577,0.9,0.48571428571428577,1.0
oulad_AAA_2013J,OULAD,383,background,50,0,1,0.8675357464406963,False,0.10054995296833824,13.0,0.0,457.0,0.8095238095238096,0.7142857142857143,0.7,0.04761904761904761,0.26,0.8095238095238096,0.0,0.0,0.6,0.7,1.0,2.0,0.7333333333333334,0.7,0.7333333333333334,0.0,0.0,0.6571428571428573,0.7,0.6571428571428573,0.0,0.0,0.04761904761904761,0.26,0.05855400437691198,0.5428571428571429,0.8,0.5428571428571429,0.8857142857142858,1.0,0.8857142857142858,-0.180952380952381,0.2,-0.13662601021279464,0.04761904761904762,0.26,0.05855400437691198,0.5809523809523809,0.8,0.5809523809523809,1.0
oulad_AAA_2013J,OULAD,383,background,50,267,1,0.9885706602787867,True,0.020484960869752156,20.0,0.0,1577.0,0.6000000000000002,0.7333333333333334,0.8,0.10476190476190476,0.42000000000000004,0.6000000000000002,0.0,0.0,0.6,0.7346049894151541,1.0,2.2,0.8476190476190478,0.8,0.8476190476190478,0.0,0.0,0.6761904761904762,0.65,0.6761904761904762,0.0,0.0,0.10476190476190476,0.42000000000000004,0.18305246288256047,0.31428571428571433,0.5,0.31428571428571433,0.6,0.8,0.6,0.18095238095238098,0.44000000000000006,0.23843913165154765,0.12380952380952381,0.38,0.19940312873360638,0.29523809523809524,0.44000000000000006,0.29523809523809524,1.0
oulad_AAA_2013J,OULAD,383,background,50,122,1,0.9897583457035485,True,0.02167264629451393,20.0,0.0,2305.0,0.6761904761904762,0.6190476190476191,0.65,0.02857142857142857,0.38,0.6761904761904762,0.0,0.0,0.49000000000000005,0.604939015319192,0.2,1.2,0.8476190476190476,0.7,0.8476190476190476,0.0,0.0,0.8285714285714286,0.7,0.8285714285714286,0.0,0.0,0.02857142857142857,0.38,0.03809523809523809,0.29523809523809524,0.44000000000000006,0.29523809523809524,0.6761904761904762,0.6,0.6761904761904762,0.04761904761904762,0.38,0.05714285714285715,0.08571428571428573,0.44000000000000006,0.0971196248835017,0.35238095238095246,0.8,0.35238095238095246,1.0
oulad_AAA_2013J,OULAD,383,background,50,337,0,0.020078958638026653,False,0.9480067407710079,8.0,10.0,400.0,0.961904761904762,0.8666666666666668,1.0,0.25714285714285723,0.5,0.961904761904762,0.0,0.0,1.0,0.8666666666666668,0.0,0.0,0.8285714285714286,1.0,0.8285714285714286,0.0,0.0,0.961904761904762,1.0,0.961904761904762,0.0,0.0,0.25714285714285723,0.5,0.25714285714285723,0.7523809523809524,1.0,0.7523809523809524,1.0,1.0,1.0,0.27619047619047626,0.5,0.27619047619047626,0.25714285714285723,0.5,0.25714285714285723,0.7523809523809524,1.0,0.7523809523809524,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,111,1,0.6190844974904989,False,0.3490012019185357,19.0,1.0,1938.0,0.7142857142857142,0.37142857142857144,0.7,0.29523809523809524,0.32,0.7142857142857142,0.0,0.0,0.41,0.3840098666261665,0.2,0.8,0.7904761904761906,0.7,0.7904761904761906,0.0,0.0,0.8666666666666668,0.8,0.8666666666666668,0.0,0.0,0.29523809523809524,0.32,0.28712543294834053,0.6380952380952382,0.6,0.6380952380952382,0.8476190476190478,0.9,0.8476190476190478,0.39047619047619053,0.44000000000000006,0.3828339105977875,0.21904761904761907,0.38,0.21140533916921603,0.5619047619047619,0.7,0.5619047619047619,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,17,1,0.8138604542042819,False,0.15422524520475267,7.0,3.0,203.0,0.6761904761904762,0.6952380952380952,0.6,0.21904761904761902,0.54,0.6761904761904762,0.0,0.0,0.6,0.6952380952380952,0.0,0.0,0.6952380952380952,1.0,0.6952380952380952,0.0,0.0,0.6000000000000001,0.65,0.6000000000000001,0.0,0.0,0.21904761904761902,0.54,0.21904761904761902,0.5047619047619049,0.7,0.5047619047619049,0.8476190476190476,0.9,0.8476190476190476,0.028571428571428574,0.38,0.028571428571428574,0.10476190476190476,0.4800000000000001,0.10476190476190476,0.3904761904761906,0.8,0.3904761904761906,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,141,1,0.9303981201025668,False,0.03768757930646771,11.0,1.0,252.0,0.6571428571428573,0.5428571428571429,0.54,-0.028571428571428574,0.2,0.6571428571428573,0.0,0.0,0.54,0.5428571428571429,0.0,0.0,0.6952380952380953,0.8,0.6952380952380953,0.0,0.0,0.6571428571428573,0.7,0.6571428571428573,0.0,0.0,-0.028571428571428574,0.2,-0.028571428571428574,0.37142857142857144,0.5,0.37142857142857144,0.8095238095238096,0.9,0.8095238095238096,-0.31428571428571433,0.08,-0.31428571428571433,-0.10476190476190476,0.2,-0.10476190476190476,0.5238095238095238,0.5,0.5238095238095238,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,308,1,0.8301870456319773,False,0.13789865377705723,18.0,0.0,1273.0,0.6380952380952382,0.4666666666666667,0.65,0.18095238095238098,0.31999999999999995,0.6380952380952382,0.0,0.0,0.45999999999999996,0.41639527820264133,0.8,3.0,0.6952380952380953,0.8,0.6952380952380953,0.0,0.0,0.7333333333333334,0.65,0.7333333333333334,0.0,0.0,0.18095238095238098,0.31999999999999995,0.16855555964544028,0.5428571428571429,0.74,0.5428571428571429,0.7714285714285716,0.7,0.7714285714285716,-0.20000000000000004,0.2,-0.1434690499302417,0.25714285714285723,0.38,0.2461571830699713,0.4666666666666667,0.6,0.4666666666666667,1.0
oulad_AAA_2013J,OULAD,383,background,50,241,0,0.21044235038249745,False,0.7576433490265371,4.0,0.0,59.0,0.9428571428571428,0.7904761904761906,1.0,0.21904761904761907,0.6,0.9428571428571428,0.0,0.0,0.8,0.7904761904761906,0.0,1.0,0.6571428571428573,1.0,0.6571428571428573,0.0,0.0,0.9238095238095239,1.0,0.9238095238095239,0.0,0.0,0.21904761904761907,0.6,0.21904761904761907,-0.08571428571428572,0.2,-0.08571428571428572,0.8476190476190476,1.0,0.8476190476190476,-0.18095238095238098,0.44000000000000006,-0.18095238095238098,0.33333333333333337,0.6,0.33333333333333337,-0.08571428571428572,0.2,-0.08571428571428572,0.9047619047619049
