cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3,self_taub_shap,tied_shap,zeros_shap,self_jaccard_occlusion,self_taub_occlusion,tied_occlusion,zeros_occlusion,self_tau_lime,self_jaccard_lime,self_taub_lime,tied_lime,zeros_lime,self_tau_kernelshap_prob,self_jaccard_kernelshap_prob,self_taub_kernelshap_prob,tied_kernelshap_prob,zeros_kernelshap_prob,cross_tau_shap__occlusion,cross_jaccard_top3_shap__occlusion,cross_taub_shap__occlusion,cross_tau_shap__lime,cross_jaccard_top3_shap__lime,cross_taub_shap__lime,cross_tau_shap__kernelshap_prob,cross_jaccard_top3_shap__kernelshap_prob,cross_taub_shap__kernelshap_prob,cross_tau_occlusion__lime,cross_jaccard_top3_occlusion__lime,cross_taub_occlusion__lime,cross_tau_occlusion__kernelshap_prob,cross_jaccard_top3_occlusion__kernelshap_prob,cross_taub_occlusion__kernelshap_prob,cross_tau_lime__kernelshap_prob,cross_jaccard_top3_lime__kernelshap_prob,cross_taub_lime__kernelshap_prob,lime_seed_tau
oulad_AAA_2013J,OULAD,383,background,50,47,0,0.6244633809694958,False,0.26901622791379487,15.0,2.0,801.0,0.7333333333333334,0.7904761904761906,0.8,0.39047619047619053,0.8,0.7333333333333334,0.0,0.0,0.8,0.7904761904761906,0.0,0.0,0.7523809523809525,1.0,0.7523809523809525,0.0,0.0,0.7333333333333334,1.0,0.7333333333333334,0.0,0.0,0.39047619047619053,0.8,0.39047619047619053,0.5238095238095238,0.9,0.5238095238095238,0.8666666666666668,0.9,0.8666666666666668,0.6,0.9,0.6,0.44761904761904764,0.9,0.44761904761904764,0.5428571428571429,1.0,0.5428571428571429,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,0,1,0.7571912730556849,False,0.1362883358276058,13.0,0.0,457.0,0.8095238095238096,0.7333333333333334,1.0,-0.10476190476190479,0.38,0.8095238095238096,0.0,0.0,0.65,0.7333333333333334,0.0,1.0,0.6571428571428573,1.0,0.6571428571428573,0.0,0.0,0.8666666666666666,1.0,0.8666666666666666,0.0,0.0,-0.10476190476190479,0.38,-0.10476190476190479,0.8285714285714286,1.0,0.8285714285714286,0.9238095238095239,1.0,0.9238095238095239,-0.047619047619047616,0.38,-0.047619047619047616,-0.06666666666666668,0.38,-0.06666666666666668,0.8285714285714286,1.0,0.8285714285714286,0.8095238095238096
oulad_AAA_2013J,OULAD,383,background,50,267,1,0.91443184402065,True,0.020952235137359332,20.0,0.0,1577.0,0.8095238095238095,0.8857142857142858,0.7,0.08571428571428573,0.31999999999999995,0.8095238095238095,0.0,0.0,0.7,0.8857142857142858,0.0,1.0,0.48571428571428577,0.6,0.48571428571428577,0.0,0.0,0.961904761904762,1.0,0.961904761904762,0.0,0.0,0.08571428571428573,0.31999999999999995,0.08571428571428573,0.48571428571428577,0.6,0.48571428571428577,0.8857142857142858,0.7,0.8857142857142858,-0.12380952380952381,0.31999999999999995,-0.12380952380952381,0.16190476190476194,0.5,0.16190476190476194,0.523809523809524,0.7,0.523809523809524,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,122,1,0.9904510057599272,True,0.09697139687663647,20.0,0.0,2305.0,0.961904761904762,0.961904761904762,0.8,0.6190476190476191,0.6,0.961904761904762,0.0,0.0,1.0,0.961904761904762,0.0,1.0,0.9047619047619049,1.0,0.9047619047619049,0.0,0.0,0.9428571428571428,1.0,0.9428571428571428,0.0,0.0,0.6190476190476191,0.6,0.6190476190476191,0.6761904761904762,0.9,0.6761904761904762,0.9238095238095239,0.9,0.9238095238095239,0.33333333333333337,0.5,0.33333333333333337,0.5428571428571428,0.5,0.5428571428571428,0.7523809523809525,1.0,0.7523809523809525,1.0
oulad_AAA_2013J,OULAD,383,background,50,337,0,0.10798541701689982,False,0.7854941918663909,8.0,10.0,400.0,0.961904761904762,0.7714285714285716,1.0,0.6571428571428573,0.5,0.961904761904762,0.0,0.0,1.0,0.7714285714285716,0.0,0.0,0.9428571428571428,1.0,0.9428571428571428,0.0,0.0,0.9428571428571428,1.0,0.9428571428571428,0.0,0.0,0.6571428571428573,0.5,0.6571428571428573,0.980952380952381,1.0,0.980952380952381,0.980952380952381,1.0,0.980952380952381,0.6761904761904762,0.5,0.6761904761904762,0.6761904761904762,0.5,0.6761904761904762,1.0,1.0,1.0,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,111,1,0.64875682124694,False,0.2447227876363507,19.0,1.0,1938.0,0.7714285714285716,0.6761904761904762,0.8,0.27619047619047626,0.5,0.7714285714285716,0.0,0.0,1.0,0.6761904761904762,0.0,0.0,0.4666666666666667,0.55,0.4666666666666667,0.0,0.0,0.6952380952380952,0.7,0.6952380952380952,0.0,0.0,0.27619047619047626,0.5,0.27619047619047626,0.39047619047619053,0.5,0.39047619047619053,0.8285714285714286,0.9,0.8285714285714286,0.12380952380952381,0.32,0.12380952380952381,0.2571428571428572,0.5,0.2571428571428572,0.33333333333333337,0.5,0.33333333333333337,1.0
oulad_AAA_2013J,OULAD,383,background,50,17,1,0.4805082540753854,False,0.4129713548079053,7.0,3.0,203.0,0.7333333333333334,0.8285714285714286,0.7,0.35238095238095235,0.5,0.7333333333333334,0.0,0.0,1.0,0.8285714285714286,0.0,0.0,0.8476190476190478,0.8,0.8476190476190478,0.0,0.0,0.9047619047619049,0.8,0.9047619047619049,0.0,0.0,0.35238095238095235,0.5,0.35238095238095235,0.6952380952380952,0.8,0.6952380952380952,0.8095238095238095,0.8,0.8095238095238095,0.6571428571428573,0.5,0.6571428571428573,0.5428571428571429,0.5,0.5428571428571429,0.8857142857142858,1.0,0.8857142857142858,1.0
oulad_AAA_2013J,OULAD,383,background,50,141,1,0.6741337544286183,False,0.21934585445467236,11.0,1.0,252.0,0.6,0.7333333333333334,0.8,0.31428571428571433,0.54,0.6,0.0,0.0,0.8,0.7333333333333334,0.0,0.0,0.5809523809523809,0.8,0.5809523809523809,0.0,0.0,0.5809523809523811,0.65,0.5809523809523811,0.0,0.0,0.31428571428571433,0.54,0.31428571428571433,0.7523809523809525,0.8,0.7523809523809525,0.8857142857142858,0.8,0.8857142857142858,0.40952380952380957,0.54,0.40952380952380957,0.39047619047619053,0.54,0.39047619047619053,0.7523809523809525,0.7,0.7523809523809525,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,308,1,0.8374334721675807,False,0.056046136715710015,18.0,0.0,1273.0,0.8857142857142858,0.8095238095238095,0.8,-0.4095238095238095,0.16,0.8857142857142858,0.0,0.0,1.0,0.8095238095238095,0.0,1.0,0.5619047619047619,0.65,0.5619047619047619,0.0,0.0,0.8857142857142858,1.0,0.8857142857142858,0.0,0.0,-0.4095238095238095,0.16,-0.4095238095238095,0.6380952380952383,0.7,0.6380952380952383,0.8095238095238096,0.9,0.8095238095238096,-0.23809523809523814,0.25999999999999995,-0.23809523809523814,-0.21904761904761907,0.2,-0.21904761904761907,0.6761904761904762,0.8,0.6761904761904762,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,241,0,0.6699916141532274,False,0.2234879947300633,4.0,0.0,59.0,0.7904761904761906,0.8666666666666666,0.7,0.2,0.38,0.7904761904761906,0.0,0.0,0.8,0.8666666666666666,0.0,1.0,0.7523809523809525,0.7,0.7523809523809525,0.0,0.0,0.8476190476190476,1.0,0.8476190476190476,0.0,0.0,0.2,0.38,0.2,0.7142857142857144,0.7,0.7142857142857144,0.9238095238095239,0.7,0.9238095238095239,0.14285714285714288,0.44000000000000006,0.14285714285714288,0.2761904761904762,0.5,0.2761904761904762,0.7142857142857144,0.8,0.7142857142857144,0.9047619047619049
