cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3,self_taub_shap,tied_shap,zeros_shap,self_jaccard_occlusion,self_taub_occlusion,tied_occlusion,zeros_occlusion,self_tau_lime,self_jaccard_lime,self_taub_lime,tied_lime,zeros_lime,self_tau_kernelshap_prob,self_jaccard_kernelshap_prob,self_taub_kernelshap_prob,tied_kernelshap_prob,zeros_kernelshap_prob,cross_tau_shap__occlusion,cross_jaccard_top3_shap__occlusion,cross_taub_shap__occlusion,cross_tau_shap__lime,cross_jaccard_top3_shap__lime,cross_taub_shap__lime,cross_tau_shap__kernelshap_prob,cross_jaccard_top3_shap__kernelshap_prob,cross_taub_shap__kernelshap_prob,cross_tau_occlusion__lime,cross_jaccard_top3_occlusion__lime,cross_taub_occlusion__lime,cross_tau_occlusion__kernelshap_prob,cross_jaccard_top3_occlusion__kernelshap_prob,cross_taub_occlusion__kernelshap_prob,cross_tau_lime__kernelshap_prob,cross_jaccard_top3_lime__kernelshap_prob,cross_taub_lime__kernelshap_prob,lime_seed_tau
oulad_AAA_2013J,OULAD,383,background,50,47,0,0.8928313929713776,True,0.014317825363506564,11.0,0.0,777.0,0.8476190476190476,0.4476190476190475,0.8,0.06666666666666668,0.38,0.8476190476190476,0.0,0.0,0.48,0.46419859331313135,0.4,1.4,0.6761904761904762,0.65,0.6761904761904762,0.0,0.0,0.7714285714285715,1.0,0.7714285714285715,0.0,0.0,0.06666666666666668,0.38,0.08336237365752766,0.6190476190476191,0.5,0.6190476190476191,0.7523809523809525,0.9,0.7523809523809525,0.2571428571428572,0.44000000000000006,0.27713124101317943,0.04761904761904763,0.38,0.06478513702126024,0.6000000000000001,0.6,0.6000000000000001,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,0,1,0.6841407036255346,False,0.19437286398233644,9.0,2.0,388.0,0.619047619047619,0.8285714285714286,0.7,-0.14285714285714288,0.31999999999999995,0.619047619047619,0.0,0.0,1.0,0.8285714285714286,0.0,0.2,0.48571428571428577,0.55,0.48571428571428577,0.0,0.0,0.5238095238095238,0.52,0.5238095238095238,0.0,0.0,-0.14285714285714288,0.31999999999999995,-0.14285714285714288,0.44761904761904764,0.64,0.44761904761904764,0.7333333333333334,0.6,0.7333333333333334,-0.3142857142857143,0.16,-0.3142857142857143,-0.028571428571428574,0.38,-0.028571428571428574,0.48571428571428577,0.6,0.48571428571428577,0.5238095238095238
oulad_AAA_2013J,OULAD,383,background,50,267,1,0.9151033226041698,True,0.036589754996298796,13.0,0.0,1173.0,0.8285714285714286,0.8095238095238096,1.0,0.4095238095238095,0.5,0.8285714285714286,0.0,0.0,1.0,0.8095238095238096,0.0,0.6,0.7714285714285716,0.8,0.7714285714285716,0.0,0.0,0.8285714285714286,1.0,0.8285714285714286,0.0,0.0,0.4095238095238095,0.5,0.4095238095238095,0.7333333333333334,0.9,0.7333333333333334,0.9047619047619048,1.0,0.9047619047619048,0.33333333333333337,0.5,0.33333333333333337,0.3904761904761905,0.5,0.3904761904761905,0.7523809523809525,0.9,0.7523809523809525,1.0
oulad_AAA_2013J,OULAD,383,background,50,122,1,0.8538998239696244,False,0.024613743638246643,13.0,0.0,1520.0,0.8666666666666668,0.8666666666666666,0.8,0.48571428571428577,0.5,0.8666666666666668,0.0,0.0,0.8,0.8666666666666666,0.0,0.6,0.8666666666666668,1.0,0.8666666666666668,0.0,0.0,0.8476190476190476,1.0,0.8476190476190476,0.0,0.0,0.48571428571428577,0.5,0.48571428571428577,0.6380952380952382,0.9,0.6380952380952382,0.8476190476190476,0.9,0.8476190476190476,0.12380952380952381,0.44000000000000006,0.12380952380952381,0.33333333333333337,0.44000000000000006,0.33333333333333337,0.7142857142857144,1.0,0.7142857142857144,1.0
oulad_AAA_2013J,OULAD,383,background,50,337,0,0.5780452963734223,False,0.30046827123444875,8.0,3.0,400.0,0.7714285714285716,0.8857142857142858,0.8,0.18095238095238098,0.6,0.7714285714285716,0.0,0.0,1.0,0.8857142857142858,0.0,0.2,0.37142857142857144,0.42000000000000004,0.37142857142857144,0.0,0.0,0.7523809523809525,0.7,0.7523809523809525,0.0,0.0,0.18095238095238098,0.6,0.18095238095238098,0.5428571428571429,0.6,0.5428571428571429,0.9428571428571428,0.9,0.9428571428571428,0.10476190476190475,0.52,0.10476190476190475,0.2,0.7,0.2,0.5619047619047619,0.7,0.5619047619047619,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,111,1,0.949081184724281,True,0.07056761711641002,13.0,0.0,1579.0,0.961904761904762,0.7904761904761906,1.0,0.6380952380952382,0.44000000000000006,0.961904761904762,0.0,0.0,0.8,0.7975319266464647,0.2,0.8,0.9238095238095239,1.0,0.9238095238095239,0.0,0.0,0.8857142857142858,1.0,0.8857142857142858,0.0,0.0,0.6380952380952382,0.44000000000000006,0.6495005772644541,0.6952380952380952,1.0,0.6952380952380952,0.8666666666666668,1.0,0.8666666666666668,0.37142857142857144,0.44000000000000006,0.3818931457750842,0.5428571428571429,0.44000000000000006,0.5547328644377105,0.7142857142857143,1.0,0.7142857142857143,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,17,1,0.43670558292420725,False,0.4418079846836638,6.0,5.0,127.0,0.961904761904762,1.0,1.0,0.6380952380952382,1.0,0.961904761904762,0.0,0.0,1.0,1.0,0.0,0.2,0.8857142857142858,0.7,0.8857142857142858,0.0,0.0,0.961904761904762,1.0,0.961904761904762,0.0,0.0,0.6380952380952382,1.0,0.6380952380952382,0.9428571428571428,0.8,0.9428571428571428,1.0,1.0,1.0,0.6190476190476191,0.8,0.6190476190476191,0.6380952380952382,1.0,0.6380952380952382,0.9428571428571428,0.8,0.9428571428571428,0.8095238095238096
oulad_AAA_2013J,OULAD,383,background,50,141,1,0.7143219745734293,False,0.16419159303444175,7.0,0.0,196.0,0.8285714285714286,0.7142857142857143,0.8,0.3142857142857143,0.7,0.8285714285714286,0.0,0.0,0.7,0.7142857142857143,0.0,0.6,0.9047619047619049,0.8,0.9047619047619049,0.0,0.0,0.8095238095238095,1.0,0.8095238095238095,0.0,0.0,0.3142857142857143,0.7,0.3142857142857143,0.6761904761904762,0.8,0.6761904761904762,0.9047619047619049,0.9,0.9047619047619049,0.37142857142857144,0.6,0.37142857142857144,0.29523809523809524,0.7,0.29523809523809524,0.6952380952380953,0.9,0.6952380952380953,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,308,1,0.8597305022769377,False,0.018783065330933324,11.0,0.0,836.0,0.8095238095238095,0.3523809523809524,0.8,-0.14285714285714285,0.38,0.8095238095238095,0.0,0.0,0.48,0.36683796915911504,0.4,1.4,0.7333333333333335,0.8,0.7333333333333335,0.0,0.0,0.8857142857142858,1.0,0.8857142857142858,0.0,0.0,-0.14285714285714285,0.38,-0.12710220068898512,0.6380952380952382,0.5,0.6380952380952382,0.8285714285714286,0.9,0.8285714285714286,0.10476190476190476,0.38,0.12145761175276575,-0.009523809523809521,0.38,0.007171897467051459,0.6190476190476191,0.6,0.6190476190476191,0.7142857142857143
oulad_AAA_2013J,OULAD,383,background,50,241,0,0.2576841043678432,False,0.6208294632400277,3.0,7.0,54.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.9047619047619049,0.8,0.9047619047619049,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7142857142857143,1.0,0.7142857142857143,0.8666666666666668,0.6,0.8666666666666668,1.0,1.0,1.0,0.5809523809523809,0.6,0.5809523809523809,0.7142857142857143,1.0,0.7142857142857143,0.8666666666666668,0.6,0.8666666666666668,1.0
