cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3,self_taub_shap,tied_shap,zeros_shap,self_jaccard_occlusion,self_taub_occlusion,tied_occlusion,zeros_occlusion,self_tau_lime,self_jaccard_lime,self_taub_lime,tied_lime,zeros_lime,self_tau_kernelshap_prob,self_jaccard_kernelshap_prob,self_taub_kernelshap_prob,tied_kernelshap_prob,zeros_kernelshap_prob,cross_tau_shap__occlusion,cross_jaccard_top3_shap__occlusion,cross_taub_shap__occlusion,cross_tau_shap__lime,cross_jaccard_top3_shap__lime,cross_taub_shap__lime,cross_tau_shap__kernelshap_prob,cross_jaccard_top3_shap__kernelshap_prob,cross_taub_shap__kernelshap_prob,cross_tau_occlusion__lime,cross_jaccard_top3_occlusion__lime,cross_taub_occlusion__lime,cross_tau_occlusion__kernelshap_prob,cross_jaccard_top3_occlusion__kernelshap_prob,cross_taub_occlusion__kernelshap_prob,cross_tau_lime__kernelshap_prob,cross_jaccard_top3_lime__kernelshap_prob,cross_taub_lime__kernelshap_prob,lime_seed_tau
oulad_AAA_2013J,OULAD,383,background,50,47,0,0.894547619047619,False,0.01258412698412692,9.0,0.0,702.0,0.6761904761904762,0.523809523809524,0.65,0.16190476190476194,0.6,0.6761904761904762,0.0,0.0,0.4600000000000001,0.4973490080243386,0.8,1.8,0.5238095238095238,0.8,0.5238095238095238,0.0,0.0,0.6761904761904762,0.65,0.6761904761904762,0.0,0.0,0.16190476190476194,0.6,0.12569105345493028,0.04761904761904763,0.16,0.04761904761904763,1.0,1.0,1.0,-0.21904761904761907,0.18,-0.18612658747724872,0.16190476190476194,0.6,0.12569105345493028,0.04761904761904763,0.16,0.04761904761904763,0.8095238095238096
oulad_AAA_2013J,OULAD,383,background,50,0,1,0.7534365079365078,False,0.1536952380952381,8.0,2.0,342.0,0.5238095238095238,0.33333333333333337,0.8,0.02857142857142857,0.31999999999999995,0.5238095238095238,0.0,0.0,0.45999999999999996,0.33333333333333337,0.0,0.0,0.2571428571428572,0.38,0.2571428571428572,0.0,0.0,0.5238095238095238,0.8,0.5238095238095238,0.0,0.0,0.02857142857142857,0.31999999999999995,0.02857142857142857,-0.14285714285714288,0.16,-0.14285714285714288,1.0,1.0,1.0,-0.12380952380952384,0.22000000000000003,-0.12380952380952384,0.02857142857142857,0.31999999999999995,0.02857142857142857,-0.14285714285714288,0.16,-0.14285714285714288,1.0
oulad_AAA_2013J,OULAD,383,background,50,267,1,0.9947740112994351,True,0.08764226526768915,10.0,0.0,1023.0,0.8666666666666668,0.9047619047619049,1.0,0.4666666666666667,0.5,0.8666666666666668,0.0,0.0,1.0,0.8763240262614719,0.8,1.8,0.6571428571428573,0.7,0.6571428571428573,0.0,0.0,0.8666666666666668,1.0,0.8666666666666668,0.0,0.0,0.4666666666666667,0.5,0.49559231635266965,0.42857142857142866,0.5,0.42857142857142866,1.0,1.0,1.0,0.009523809523809523,0.2,0.029041810982780185,0.4666666666666667,0.5,0.49559231635266965,0.42857142857142866,0.5,0.42857142857142866,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,122,1,0.7241454375970504,False,0.18298630843469554,10.0,0.0,1383.0,0.8095238095238095,0.9428571428571428,0.7,0.6571428571428573,0.7,0.8095238095238095,0.0,0.0,0.7,0.9327467896252047,0.2,1.2,0.5428571428571429,0.52,0.5428571428571429,0.0,0.0,0.8095238095238095,0.7,0.8095238095238095,0.0,0.0,0.6571428571428573,0.7,0.6499709596758058,-0.180952380952381,0.31999999999999995,-0.180952380952381,1.0,1.0,1.0,-0.21904761904761907,0.2,-0.22951219339413184,0.6571428571428573,0.7,0.6499709596758059,-0.180952380952381,0.31999999999999995,-0.180952380952381,0.6190476190476191
oulad_AAA_2013J,OULAD,383,background,50,337,0,0.7333928571428572,False,0.17373888888888878,8.0,0.0,400.0,0.7142857142857142,0.7142857142857143,0.7,0.4666666666666667,0.6,0.7142857142857142,0.0,0.0,0.49000000000000005,0.7142857142857143,0.0,1.0,0.44761904761904764,0.7,0.44761904761904764,0.0,0.0,0.7142857142857142,0.7,0.7142857142857142,0.0,0.0,0.4666666666666667,0.6,0.4666666666666667,0.5047619047619047,0.5,0.5047619047619047,1.0,1.0,1.0,0.04761904761904763,0.31999999999999995,0.04761904761904763,0.4666666666666667,0.6,0.4666666666666667,0.5047619047619047,0.5,0.5047619047619047,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,111,1,0.8257184557438795,False,0.08141329028786648,10.0,0.0,1291.0,0.6380952380952382,0.8095238095238095,1.0,0.5047619047619047,0.7,0.6380952380952382,0.0,0.0,0.6,0.7791492247620011,0.6,1.6,0.6952380952380952,0.8,0.6952380952380952,0.0,0.0,0.6380952380952382,1.0,0.6380952380952382,0.0,0.0,0.5047619047619047,0.7,0.5204006856332853,0.40952380952380957,0.6,0.40952380952380957,1.0,1.0,1.0,-0.08571428571428574,0.42000000000000004,-0.0794831530699375,0.5047619047619047,0.7,0.5204006856332853,0.40952380952380957,0.6,0.40952380952380957,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,17,1,0.6431732804232803,False,0.2639584656084657,6.0,2.0,127.0,0.7714285714285716,0.8095238095238095,0.8,-0.5047619047619047,0.0,0.7714285714285716,0.0,0.0,0.8,0.8095238095238095,0.0,0.0,0.8476190476190476,1.0,0.8476190476190476,0.0,0.0,0.7714285714285716,0.8,0.7714285714285716,0.0,0.0,-0.5047619047619047,0.0,-0.5047619047619047,0.39047619047619053,0.9,0.39047619047619053,1.0,1.0,1.0,-0.2761904761904762,0.04,-0.2761904761904762,-0.5047619047619047,0.0,-0.5047619047619047,0.39047619047619053,0.9,0.39047619047619053,0.9047619047619049
oulad_AAA_2013J,OULAD,383,background,50,141,1,0.610777777777778,False,0.296353968253968,6.0,0.0,191.0,0.7142857142857143,0.6380952380952382,0.7,-0.29523809523809524,0.12000000000000002,0.7142857142857143,0.0,0.0,0.6,0.6380952380952382,0.0,1.0,0.6952380952380952,0.7,0.6952380952380952,0.0,0.0,0.7142857142857143,0.7,0.7142857142857143,0.0,0.0,-0.29523809523809524,0.12000000000000002,-0.29523809523809524,0.48571428571428577,0.44000000000000006,0.48571428571428577,1.0,1.0,1.0,-0.42857142857142855,0.08,-0.42857142857142855,-0.29523809523809524,0.12000000000000002,-0.29523809523809524,0.48571428571428577,0.44000000000000006,0.48571428571428577,0.8095238095238096
oulad_AAA_2013J,OULAD,383,background,50,308,1,0.8126111111111111,False,0.0945206349206349,9.0,0.0,783.0,0.7333333333333335,0.7523809523809524,0.7,0.5047619047619047,0.6,0.7333333333333335,0.0,0.0,0.65,0.734216017507648,0.8,1.8,0.5047619047619046,0.65,0.5047619047619046,0.0,0.0,0.7333333333333335,0.7,0.7333333333333335,0.0,0.0,0.5047619047619047,0.6,0.4946515515299664,-0.009523809523809523,0.26,-0.009523809523809523,1.0,1.0,1.0,0.02857142857142858,0.26,0.06854819631207312,0.5047619047619047,0.6,0.4946515515299664,-0.009523809523809523,0.26,-0.009523809523809523,0.6190476190476191
oulad_AAA_2013J,OULAD,383,background,50,241,0,0.25812830687830696,False,0.6490034391534389,3.0,4.0,54.0,0.9238095238095239,0.9047619047619049,0.8,0.7523809523809525,0.9,0.9238095238095239,0.0,0.0,1.0,0.9047619047619049,0.0,0.0,0.9238095238095239,1.0,0.9238095238095239,0.0,0.0,0.9238095238095239,0.8,0.9238095238095239,0.0,0.0,0.7523809523809525,0.9,0.7523809523809525,0.6190476190476191,0.6,0.6190476190476191,1.0,1.0,1.0,0.6,0.5,0.6,0.7523809523809525,0.9,0.7523809523809525,0.6190476190476191,0.6,0.6190476190476191,0.9047619047619049
